"INTERNATIONAL STUDENTS BY PLACE OF ORIGIN AND ACADEMIC LEVEL, 2000/01 - 2023/24","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94","...95","...96","...97","...98","...99","...100","...101","...102","...103","...104","...105","...106","...107","...108","...109","...110","...111","...112","...113","...114","...115"
NA,NA,"2000/01",NA,NA,NA,"2001/02",NA,NA,NA,"2002/03",NA,NA,NA,"2003/04",NA,NA,NA,"2004/05",NA,NA,NA,"2005/06",NA,NA,NA,"2006/07",NA,NA,NA,NA,"2007/08",NA,NA,NA,NA,"2008/09",NA,NA,NA,NA,"2009/10",NA,NA,NA,NA,"2010/11",NA,NA,NA,NA,"2011/12",NA,NA,NA,NA,"2012/13",NA,NA,NA,NA,"2013/14",NA,NA,NA,NA,"2014/15",NA,NA,NA,NA,"2015/16",NA,NA,NA,NA,"2016/17",NA,NA,NA,NA,"2017/18",NA,NA,NA,NA,"2018/19",NA,NA,NA,NA,"2019/20",NA,NA,NA,NA,"2020/21",NA,NA,NA,NA,"2021/22",NA,NA,NA,NA,"2022/23",NA,NA,NA,NA,"2023/24",NA,NA,NA
"Place of Origin",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",NA,"4795","2644","699",NA,"4939","2716","759",NA,"4914","2667","744",NA,"4962","2775","702",NA,"4471","2785","980",NA,"4453","2578","1243",NA,"4357","2581","928","572",NA,"4200","2553","1043","571",NA,"4352","2468","1260","621",NA,"4217","2509","1457","678",NA,"4189","2472","1586","700",NA,"4330","2411","1639","806",NA,"4540","2256","1814","857",NA,"5054","2434","1853","850",NA,"5207","2637","2005","894",NA,"5679","2682","2170","1068",NA,"5779","2727","1879","1104",NA,"5691","2614","1915","1240",NA,"5472","2618","1726","1330",NA,"5314","2557","1606","1279",NA,"4299","2301","184","1244",NA,"4865","2799","1405","1223",NA,"4810","2825","1553","1471",NA,"4997","2692","1199","1585"
"Yugoslavia, Former",NA,"1015","705","70",NA,"1093","852","83",NA,"1115","789","55",NA,"1039","749","63",NA,"652","514","67",NA,"326","256","39",NA,"156","113","4","21",NA,"49","54","0","11",NA,"35","19","3","1",NA,"30","24","1","2",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"Europe, Unspecified",NA,"0","0","0",NA,"0","0","0",NA,"1","34","0",NA,"1","0","0",NA,"0","0","0",NA,"0","0","0",NA,"2","0","0","0",NA,"19","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"11","6","0","1",NA,"8","4","0","0",NA,"3","1","0","0",NA,"2","2","0","0",NA,"8","2","0","0",NA,"3","1","0","0",NA,"1","0","0","0",NA,"0","1","0","0",NA,"0","2","0","0",NA,"1","2","0","0",NA,"4","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LATIN AMERICA & CARIBBEAN",NA,"39652","19596","4992",NA,"42014","21855","5013",NA,"42956","22690","4021",NA,"45094","21568","3629",NA,"40423","21253","4905",NA,"38093","20878","6295",NA,"37102","20840","3106","4007",NA,"36007","21184","3436","4267",NA,"38515","20977","4447","4202",NA,"34753","21445","4632","5231",NA,"34875","20178","4492","5019",NA,"34081","19868","5023","5438",NA,"34894","19789","6333","5848",NA,"37993","19771","8393","6161",NA,"40842","20812","18173","6551",NA,"43993","21571","11538","7806",NA,"43558","21074","6340","8683",NA,"44180","20845","5487","9408",NA,"43593","21463","5543","10363",NA,"43519","21017","4871","10797",NA,"39228","20256","2995","10371",NA,"40015","23441","3889","10624",NA,"40816","24913","4213","12003",NA,"43239","25060","4201","13391"
"Latin America & Caribbean, Unspecified",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0","0",NA,"2","0","0","0",NA,"20","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caribbean",NA,"12037","2568","423",NA,"11079","2975","347",NA,"12001","3287","324",NA,"12692","3203","344",NA,"10358","3303","731",NA,"10198","3369","785",NA,"9870","3461","224","775",NA,"8739","3379","286","756",NA,"9588","3122","269","751",NA,"8573","3507","405","1056",NA,"7943","2834","289","973",NA,"7219","2760","364","1033",NA,"7062","2555","482","1001",NA,"7268","2368","292","951",NA,"6915","2376","223","964",NA,"7330","2395","268","1049",NA,"7528","2317","276","1230",NA,"7456","2440","214","1179",NA,"7242","2318","241","1264",NA,"7931","2171","256","1487",NA,"7103","2334","319","1419",NA,"6683","2468","290","1348",NA,"7144","2845","271","1432",NA,"7164","2788","218","1610"
"Anguilla",NA,"59","5","1",NA,"42","4","0",NA,"40","6","0",NA,"40","22","0",NA,"49","10","2",NA,"33","11","0",NA,"41","8","0","0",NA,"58","22","7","6",NA,"67","4","0","0",NA,"52","10","1","2",NA,"38","5","0","0",NA,"25","3","0","1",NA,"9","5","0","1",NA,"17","4","0","0",NA,"12","3","0","0",NA,"17","1","0","0",NA,"12","2","0","0",NA,"12","3","0","0",NA,"15","0","0","4",NA,"16","2","0","1",NA,"12","5","0","2",NA,"13","2","0","3",NA,"11","2","0","2",NA,"8","0","0","0"
"Antigua and Barbuda",NA,"236","32","4",NA,"177","55","7",NA,"176","34","5",NA,"190","46","4",NA,"158","36","10",NA,"173","47","6",NA,"148","38","1","16",NA,"122","43","4","5",NA,"133","39","3","14",NA,"117","66","5","25",NA,"153","31","2","7",NA,"141","34","3","5",NA,"128","38","2","20",NA,"163","37","1","14",NA,"86","22","2","10",NA,"177","34","2","15",NA,"159","33","1","32",NA,"152","27","0","21",NA,"120","28","1","15",NA,"131","29","0","33",NA,"125","45","1","15",NA,"98","35","2","24",NA,"100","45","3","20",NA,"116","39","1","27"
"Aruba",NA,"78","4","3",NA,"57","5","1",NA,"46","8","1",NA,"52","8","0",NA,"55","11","4",NA,"75","12","4",NA,"62","20","2","6",NA,"45","18","0","5",NA,"80","27","7","10",NA,"51","11","0","10",NA,"64","8","5","17",NA,"45","13","1","8",NA,"49","12","2","6",NA,"58","9","0","7",NA,"46","8","0","14",NA,"64","11","3","11",NA,"59","3","4","7",NA,"71","10","2","7",NA,"55","7","2","7",NA,"56","9","2","6",NA,"62","6","0","6",NA,"56","6","0","3",NA,"47","5","2","4",NA,"43","12","0","3"
"Bahamas",NA,"1503","229","31",NA,"1612","328","33",NA,"1662","313","37",NA,"1647","340","43",NA,"1242","329","67",NA,"1275","282","74",NA,"1276","314","9","82",NA,"1159","289","11","83",NA,"1422","276","10","65",NA,"1394","301","25","108",NA,"1307","289","14","110",NA,"1285","304","13","135",NA,"1224","261","17","127",NA,"1346","275","12","111",NA,"1395","281","14","145",NA,"1567","276","7","177",NA,"1751","267","20","214",NA,"1643","285","22","226",NA,"1599","311","18","220",NA,"1866","325","18","291",NA,"1595","352","136","259",NA,"1592","437","66","292",NA,"1686","564","55","301",NA,"1656","518","16","323"
"Barbados",NA,"496","136","15",NA,"393","161","25",NA,"403","164","23",NA,"358","184","27",NA,"294","171","29",NA,"275","174","18",NA,"279","128","5","28",NA,"232","134","8","29",NA,"301","119","8","24",NA,"203","119","5","33",NA,"191","102","7","32",NA,"149","84","10","24",NA,"166","61","31","35",NA,"173","67","27","18",NA,"181","76","1","20",NA,"194","82","20","23",NA,"212","73","11","23",NA,"202","67","15","38",NA,"199","77","8","49",NA,"173","63","11","51",NA,"150","120","1","68",NA,"171","59","4","35",NA,"172","68","4","43",NA,"160","70","15","37"
"Bermuda",NA,"502","94","12",NA,"419","96","11",NA,"560","149","5",NA,"510","108","15",NA,"381","93","20",NA,"397","84","16",NA,"386","71","3","16",NA,"329","72","8","12",NA,"320","74","3","13",NA,"335","69","3","22",NA,"302","67","5","21",NA,"296","75","3","15",NA,"325","56","3","22",NA,"315","40","8","25",NA,"313","57","2","15",NA,"252","34","8","25",NA,"259","37","1","18",NA,"233","42","1","20",NA,"201","45","6","28",NA,"191","27","9","24",NA,"191","24","1","18",NA,"179","37","3","16",NA,"174","35","3","16",NA,"183","35","5","14"
"British Virgin Islands",NA,"70","9","5",NA,"77","13","6",NA,"93","20","0",NA,"122","21","2",NA,"157","26","4",NA,"172","13","3",NA,"116","18","1","3",NA,"70","15","2","6",NA,"80","13","1","2",NA,"95","14","3","10",NA,"72","9","3","10",NA,"97","7","1","11",NA,"71","4","11","26",NA,"73","3","0","4",NA,"89","9","0","1",NA,"74","15","0","6",NA,"60","11","1","4",NA,"59","6","0","5",NA,"63","7","2","9",NA,"68","7","1","5",NA,"29","9","1","6",NA,"27","6","1","1",NA,"65","13","1","3",NA,"37","7","1","0"
"Cayman Islands",NA,"224","17","1",NA,"185","24","3",NA,"176","26","1",NA,"169","20","2",NA,"139","25","4",NA,"187","29","7",NA,"184","22","0","4",NA,"136","21","1","3",NA,"141","19","0","4",NA,"134","15","1","8",NA,"138","16","4","7",NA,"161","17","0","3",NA,"153","17","0","5",NA,"159","14","1","13",NA,"146","16","6","6",NA,"139","17","4","5",NA,"139","20","0","6",NA,"144","21","2","2",NA,"134","17","2","6",NA,"112","12","1","11",NA,"94","14","5","7",NA,"88","17","0","6",NA,"124","16","1","4",NA,"131","21","0","5"
"Cuba",NA,"481","29","6",NA,"110","47","6",NA,"89","48","4",NA,"99","27","6",NA,"151","28","11",NA,"83","27","9",NA,"66","31","1","1",NA,"45","32","1","4",NA,"53","17","14","0",NA,"50","27","6","5",NA,"47","13","1","1",NA,"38","12","7","0",NA,"38","29","5","4",NA,"54","9","6","0",NA,"71","19","4","0",NA,"83","47","13","10",NA,"60","43","14","2",NA,"38","98","15","1",NA,"103","52","6","2",NA,"53","66","6","5",NA,"52","51","6","6",NA,"41","59","9","5",NA,"31","70","8","4",NA,"35","68","11","3"
"Curacao",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"4","0","0","0",NA,"71","1","0","4",NA,"73","2","0","0",NA,"116","1","0","0",NA,"112","2","0","4",NA,"117","7","0","4",NA,"101","11","0","10",NA,"119","10","1","6",NA,"54","8","0","12",NA,"55","12","1","8",NA,"38","5","2","9",NA,"30","9","0","11"
"Dominica",NA,"187","64","7",NA,"172","56","5",NA,"241","41","6",NA,"184","45","3",NA,"222","88","9",NA,"255","90","31",NA,"234","69","1","23",NA,"140","65","1","22",NA,"185","72","4","24",NA,"157","101","8","35",NA,"173","56","4","23",NA,"163","55","6","37",NA,"148","62","5","22",NA,"114","49","4","24",NA,"94","44","3","25",NA,"158","60","1","19",NA,"183","53","5","30",NA,"290","64","3","14",NA,"136","62","0","29",NA,"433","85","5","53",NA,"456","75","1","51",NA,"325","96","2","91",NA,"210","144","9","96",NA,"176","142","3","85"
"Dominican Republic",NA,"589","204","76",NA,"596","241","60",NA,"657","245","82",NA,"720","233","45",NA,"560","233","75",NA,"571","218","86",NA,"621","249","40","51",NA,"727","292","96","44",NA,"917","342","72","56",NA,"883","372","75","70",NA,"902","374","51","66",NA,"952","382","174","102",NA,"1031","422","244","106",NA,"1176","385","85","100",NA,"987","365","52","131",NA,"935","371","71","136",NA,"833","330","84","181",NA,"846","373","55","193",NA,"931","344","82","202",NA,"858","280","75","166",NA,"778","273","43","150",NA,"794","298","58","150",NA,"940","329","39","206",NA,"948","295","62","237"
"Grenada",NA,"229","44","7",NA,"128","49","7",NA,"256","59","3",NA,"160","61","8",NA,"152","50","8",NA,"297","69","10",NA,"228","49","3","17",NA,"161","46","3","28",NA,"190","63","9","36",NA,"133","68","3","27",NA,"103","62","3","21",NA,"147","71","7","36",NA,"133","62","4","26",NA,"104","56","2","27",NA,"77","44","2","22",NA,"99","58","4","25",NA,"119","49","2","24",NA,"106","39","1","24",NA,"70","32","3","28",NA,"77","37","0","47",NA,"87","34","3","17",NA,"57","37","3","21",NA,"69","45","1","14",NA,"86","52","6","16"
"Guadeloupe",NA,"7","2","0",NA,"5","4","0",NA,"5","3","0",NA,"5","0","0",NA,"7","1","2",NA,"10","2","1",NA,"8","1","1","0",NA,"5","1","0","0",NA,"11","2","0","1",NA,"13","0","1","0",NA,"11","2","1","0",NA,"10","4","1","0",NA,"8","2","0","1",NA,"6","1","2","9",NA,"9","0","1","1",NA,"10","1","0","0",NA,"7","2","0","0",NA,"9","0","0","1",NA,"6","1","1","0",NA,"12","1","1","0",NA,"1","1","0","1",NA,"1","1","0","0",NA,"9","11","1","4",NA,"1","2","1","0"
"Haiti",NA,"833","146","32",NA,"1002","164","18",NA,"744","140","25",NA,"928","127","19",NA,"803","141","58",NA,"802","156","71",NA,"962","137","44","20",NA,"662","134","47","29",NA,"651","125","48","33",NA,"648","208","108","48",NA,"639","145","82","22",NA,"671","124","73","21",NA,"662","166","68","38",NA,"722","111","80","29",NA,"696","127","79","32",NA,"661","148","76","61",NA,"639","170","64","85",NA,"620","204","50","74",NA,"655","194","51","67",NA,"710","146","70","90",NA,"741","181","58","87",NA,"635","231","74","75",NA,"609","240","72","94",NA,"511","219","33","120"
"Jamaica",NA,"3219","883","124",NA,"3297","917","73",NA,"3503","1152","68",NA,"3775","1122","97",NA,"3036","1082","250",NA,"2698","1224","244",NA,"2495","1251","70","294",NA,"2343","1235","56","237",NA,"2600","1034","35","233",NA,"2106","1033","77","314",NA,"1933","827","51","361",NA,"1558","750","36","350",NA,"1493","664","41","301",NA,"1477","688","35","302",NA,"1448","664","35","293",NA,"1504","689","33","284",NA,"1704","708","42","343",NA,"1771","682","27","305",NA,"1758","690","40","332",NA,"1818","625","35","406",NA,"1560","689","48","417",NA,"1536","688","52","375",NA,"1775","754","41","358",NA,"1913","820","42","410"
"Martinique",NA,"8","0","0",NA,"11","1","1",NA,"5","1","0",NA,"8","1","0",NA,"11","5","0",NA,"13","2","0",NA,"2","6","0","0",NA,"1","4","0","0",NA,"4","1","0","2",NA,"5","2","1","0",NA,"5","3","0","0",NA,"2","1","0","0",NA,"2","1","1","0",NA,"3","2","0","2",NA,"2","1","0","0",NA,"6","2","1","0",NA,"7","1","1","0",NA,"7","3","2","0",NA,"8","3","0","0",NA,"6","0","2","0",NA,"2","1","0","0",NA,"2","1","1","0",NA,"2","2","1","0",NA,"5","2","0","0"
"Montserrat",NA,"6","4","0",NA,"5","1","0",NA,"8","5","0",NA,"4","2","0",NA,"7","6","0",NA,"6","7","4",NA,"11","12","0","1",NA,"8","2","0","6",NA,"9","3","0","1",NA,"14","0","0","1",NA,"5","1","0","2",NA,"1","1","0","0",NA,"1","1","0","1",NA,"1","0","0","0",NA,"1","0","0","0",NA,"3","1","0","0",NA,"2","0","0","1",NA,"3","0","0","0",NA,"6","1","0","0",NA,"3","1","0","0",NA,"2","4","0","0",NA,"2","0","0","1",NA,"2","1","0","1",NA,"2","0","0","1"
"Netherlands Antilles",NA,"285","56","11",NA,"267","53","14",NA,"259","51","20",NA,"182","30","13",NA,"166","26","11",NA,"118","23","6",NA,"132","41","10","7",NA,"151","60","11","11",NA,"135","39","8","5",NA,"155","48","25","16",NA,"142","33","13","13",NA,"118","31","3","3",NA,"139","23","15","17",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"St. Kitts and Nevis",NA,"234","35","2",NA,"89","52","5",NA,"126","43","3",NA,"119","47","1",NA,"136","53","7",NA,"200","52","13",NA,"199","57","1","14",NA,"176","47","4","12",NA,"233","47","10","20",NA,"183","36","3","22",NA,"156","37","3","21",NA,"198","54","2","15",NA,"163","46","2","23",NA,"134","38","1","17",NA,"116","48","0","18",NA,"172","30","1","19",NA,"161","38","2","17",NA,"151","33","3","13",NA,"94","33","2","18",NA,"140","47","4","25",NA,"176","46","1","12",NA,"115","42","1","26",NA,"104","51","8","23",NA,"118","49","8","18"
"St. Lucia",NA,"221","37","9",NA,"206","55","7",NA,"265","62","4",NA,"230","68","1",NA,"243","90","12",NA,"241","73","28",NA,"215","83","4","29",NA,"203","89","0","27",NA,"193","98","5","35",NA,"256","191","24","58",NA,"392","106","2","26",NA,"211","106","3","32",NA,"204","97","3","26",NA,"176","96","2","48",NA,"111","99","1","64",NA,"124","77","0","64",NA,"123","74","4","67",NA,"113","70","0","46",NA,"105","51","1","49",NA,"122","46","0","47",NA,"119","52","1","44",NA,"89","50","0","25",NA,"104","70","2","25",NA,"104","63","0","30"
"St. Vincent and the Grenadines",NA,"122","16","1",NA,"90","40","1",NA,"152","18","3",NA,"155","28","0",NA,"141","29","5",NA,"111","23","6",NA,"98","33","1","7",NA,"82","30","4","10",NA,"76","34","3","9",NA,"81","32","3","8",NA,"62","32","2","9",NA,"60","30","0","5",NA,"61","27","3","7",NA,"76","20","1","8",NA,"57","15","0","3",NA,"54","22","2","11",NA,"54","21","1","7",NA,"51","20","1","11",NA,"60","22","0","10",NA,"65","16","1","9",NA,"56","13","1","16",NA,"41","20","0","13",NA,"51","27","2","13",NA,"57","26","1","20"
"Sint Maarten",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"30","8","1","7",NA,"43","2","2","5",NA,"75","10","0","7",NA,"63","5","0","10",NA,"70","3","0","9",NA,"83","19","2","5",NA,"121","8","2","3",NA,"86","13","0","0",NA,"73","4","0","11",NA,"81","8","0","1",NA,"53","13","1","5"
"Trinidad and Tobago",NA,"2330","494","76",NA,"2013","594","61",NA,"2416","680","31",NA,"2940","640","58",NA,"2082","714","134",NA,"2049","730","145",NA,"1934","804","27","147",NA,"1730","715","18","177",NA,"1616","671","28","160",NA,"1377","767","26","232",NA,"1034","608","36","204",NA,"855","598","21","215",NA,"827","498","25","182",NA,"789","449","20","182",NA,"822","465","18","159",NA,"808","400","22","151",NA,"766","369","19","150",NA,"714","371","9","163",NA,"711","305","14","172",NA,"733","321","12","206",NA,"639","310","12","219",NA,"664","322","13","161",NA,"715","334","14","185",NA,"766","317","11","240"
"Turks and Caicos",NA,"37","11","0",NA,"54","8","1",NA,"44","8","3",NA,"63","15","0",NA,"133","31","4",NA,"144","19","3",NA,"172","18","0","9",NA,"153","12","4","0",NA,"161","3","1","4",NA,"127","15","2","2",NA,"74","8","0","0",NA,"36","4","0","15",NA,"23","1","0","5",NA,"27","1","1","0",NA,"33","3","0","0",NA,"37","7","0","0",NA,"41","4","0","5",NA,"33","1","6","2",NA,"29","6","0","2",NA,"29","6","0","2",NA,"34","6","0","6",NA,"26","8","0","6",NA,"24","6","0","6",NA,"25","9","1","5"
"Caribbean, Unspecified",NA,"81","17","0",NA,"72","7","2",NA,"75","11","0",NA,"32","8","0",NA,"33","25","5",NA,"13","2","0",NA,"1","1","0","0",NA,"1","1","0","0",NA,"10","0","0","0",NA,"4","2","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"4","5","3","0",NA,"7","6","1","0",NA,"1","1","0","0",NA,"3","2","0","0",NA,"1","11","0","0",NA,"0","0","0","0",NA,"19","2","0","0",NA,"2","2","0","0",NA,"3","0","0","0",NA,"1","0","2","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico and Central America",NA,"10458","5263","1044",NA,"11876","5845","1105",NA,"12063","5817","976",NA,"12574","5699","991",NA,"12543","5452","1232",NA,"12098","5599","2012",NA,"11931","5724","1050","1038",NA,"12420","6099","1086","1195",NA,"13258","5690","1367","1115",NA,"11780","5538","1392","1246",NA,"12428","5462","1259","1212",NA,"11834","5658","1431","1509",NA,"12439","5753","1258","1622",NA,"13343","5719","1404","1810",NA,"13446","5480","3881","1902",NA,"15266","5730","1810","2177",NA,"14945","5722","2262","2229",NA,"14371","5447","1643","2541",NA,"14212","5401","1683","2702",NA,"13678","5502","1160","2770",NA,"12499","5529","606","2590",NA,"13248","6442","945","2890",NA,"12647","6681","1184","3266",NA,"14083","6599","1137","3583"
"Belize",NA,"338","128","23",NA,"403","115","24",NA,"355","115","19",NA,"365","130","6",NA,"270","151","28",NA,"295","137","30",NA,"250","166","4","34",NA,"232","185","26","47",NA,"279","147","3","39",NA,"219","133","4","59",NA,"214","108","10","56",NA,"189","113","9","59",NA,"186","82","21","44",NA,"211","59","10","44",NA,"194","73","9","36",NA,"184","84","11","29",NA,"222","79","7","48",NA,"218","90","5","53",NA,"225","85","7","58",NA,"232","97","6","53",NA,"187","120","2","43",NA,"209","112","6","61",NA,"191","115","6","58",NA,"233","109","11","63"
"Costa Rica",NA,"497","354","78",NA,"528","397","41",NA,"492","416","43",NA,"456","407","44",NA,"446","401","48",NA,"431","390","75",NA,"456","379","42","62",NA,"440","394","32","61",NA,"498","417","52","60",NA,"514","445","54","76",NA,"524","431","51","99",NA,"491","403","72","112",NA,"500","388","51","135",NA,"500","417","37","113",NA,"544","405","42","127",NA,"562","409","43","134",NA,"554","421","40","133",NA,"549","414","34","149",NA,"563","392","39","163",NA,"614","414","38","174",NA,"523","408","23","180",NA,"611","447","40","217",NA,"627","452","39","239",NA,"670","449","53","259"
"El Salvador",NA,"650","143","32",NA,"735","137","45",NA,"766","172","33",NA,"768","163","45",NA,"751","156","55",NA,"718","170","51",NA,"772","160","57","42",NA,"697","151","45","47",NA,"891","166","73","54",NA,"898","157","86","67",NA,"873","163","80","41",NA,"884","143","65","59",NA,"898","157","50","67",NA,"952","157","55","69",NA,"1143","166","92","59",NA,"1287","179","89","77",NA,"1216","191","65","98",NA,"1172","174","75","133",NA,"1175","194","72","125",NA,"1183","189","66","143",NA,"1092","201","54","145",NA,"1027","239","42","137",NA,"843","267","41","158",NA,"988","269","37","157"
