indicatorId,geoUnit,year,value,qualifier,magnitude
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2017,1236303,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2018,2144413,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2019,4875476,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2020,4645023,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2021,3882712,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2022,4376205,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2023,8906923,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2006,1060335,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2007,1015488,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2008,1393436,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2009,1144943,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2010,955411,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2011,761534,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2012,839988,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2013,802697,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2014,622932,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2015,511569,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2016,692205,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2017,943944,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2018,1560253,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2019,2492454,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2020,2064800,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2021,1611226,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2022,1636535,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2023,3520028,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2006,189239,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2007,561803,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2008,380572,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2009,504549,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2010,107843,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2011,61644,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2012,1997300,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2013,249082,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2014,271144,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2015,191514,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2016,131464,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2017,306783,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2018,344392,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2019,567464,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2020,551577,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2021,461597,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2022,528534,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2023,219939,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2009,25969,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2010,56799,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2011,57880,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2012,143896,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2013,168104,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2014,233078,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2015,323205,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2016,59705,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2017,164938,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2018,137447,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2019,45381,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2020,123284,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2021,95233,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2022,111293,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2023,23512,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2006,622486,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2007,996186,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2008,830415,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2009,1531970,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2010,1214986,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2011,1150690,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2012,1425571,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2013,1317816,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2014,984377,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2015,1245985,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2016,609871,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2017,811826,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2018,629905,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2019,939125,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2020,1076357,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2021,1422782,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2022,1576628,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2023,2992775,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2008,64506,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2009,158324,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2010,81926,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2011,184107,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2012,397029,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2013,281140,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2014,470324,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2015,986781,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2016,402494,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2017,1252058,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2018,1184182,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2019,716115,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2020,503276,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2021,558062,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2022,677285,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2023,1653930,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2006,94809,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2007,780221,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2008,2450761,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2009,1216075,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2010,615335,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2011,772588,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2012,676938,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2013,840698,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2014,788879,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2015,994172,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2016,488637,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2017,686720,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2018,731783,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2019,905849,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2020,874342,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2021,781866,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2022,1023385,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2023,1099318,,
ODAFLOW.VOLUMESCHOLARSHIP,HRV,2006,297864,,
ODAFLOW.VOLUMESCHOLARSHIP,HRV,2007,270894,,
ODAFLOW.VOLUMESCHOLARSHIP,HRV,2008,695296,,
ODAFLOW.VOLUMESCHOLARSHIP,HRV,2009,1079526,,
ODAFLOW.VOLUMESCHOLARSHIP,HRV,2010,895513,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2006,965310,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2007,868783,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2008,1487696,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2009,1958778,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2010,24507712,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2011,338452,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2012,2471181,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2013,3486771,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2014,3913170,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2015,3956194,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2016,3729060,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2017,4474501,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2018,4803402,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2019,5269417,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2020,4867286,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2021,4784882,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2022,5296745,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2023,6891842,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2006,60415116,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2007,71622968,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2008,54670460,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2009,66359344,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2010,72858008,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2011,63177104,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2012,71907904,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2013,82296120,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2014,78388752,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2015,76790424,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2016,64252996,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2017,38326568,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2018,59915532,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2019,59986032,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2020,63747184,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2021,22288584,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2022,37663760,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2023,60732796,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2006,1232553,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2007,2512190,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2008,16176262,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2009,18802220,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2010,23110220,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2011,20843724,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2012,20240172,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2013,24065336,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2014,18644636,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2015,17864036,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2016,12323170,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2017,18031648,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2018,21928964,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2019,30762936,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2020,30949054,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2021,22417628,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2022,69495808,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2023,59634404,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2006,590932,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2007,553376,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2008,3019593,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2009,7839750,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2010,4368675,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2011,6159878,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2012,7430842,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2013,7592292,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2014,6908238,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2015,6675905,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2016,6622256,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2017,7014326,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2018,7813842,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2019,17181104,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2020,15428905,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2021,12685403,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2022,32309688,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2023,31314996,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2006,1028835,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2007,187661280,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2008,195759776,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2009,10902798,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2010,8910263,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2011,12813958,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2012,12912378,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2013,8018338,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2014,3851563,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2015,6379226,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2016,4452317,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2017,5661173,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2018,7345385,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2019,12623420,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2020,8385073,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2021,11592684,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2022,12251433,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2023,11458669,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2008,142868,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2009,627165,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2010,248636,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2011,369289,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2012,670147,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2013,505992,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2014,832822,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2015,1265333,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2016,490935,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2017,1648356,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2018,1489272,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2019,1129040,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2020,995647,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2021,1169987,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2022,843751,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2023,407439,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2006,581689,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2007,1695344,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2008,2619640,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2009,3917415,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2010,3675696,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2011,3655122,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2012,3775472,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2013,3868430,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2014,6139685,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2015,4917008,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2016,6626514,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2017,9805095,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2018,14716410,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2019,21423856,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2020,20090218,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2021,17573192,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2022,23102152,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2023,21729904,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2006,190711,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2007,393119,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2008,2450618,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2009,2524121,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2010,3525135,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2011,3968554,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2012,3364266,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2013,4089789,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2014,2869694,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2015,3524369,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2016,4361058,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2017,5711932,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2018,4995602,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2019,13937718,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2020,11960109,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2021,11250964,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2022,18066744,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2023,19410804,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2006,1079800,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2007,1084309,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2008,4143752,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2009,6293197,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2010,4082350,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2011,6925533,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2012,6761821,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2013,8513920,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2014,6122559,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2015,8624295,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2016,5743144,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2017,9039387,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2018,8435821,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2019,12209247,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2020,12502520,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2021,8786946,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2022,10543984,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2023,10825448,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2006,314595,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2007,904455,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2008,2249222,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2009,3194815,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2010,3348052,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2011,4122601,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2012,3852860,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2013,3465937,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2014,3176387,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2015,3375252,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2016,3474627,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2017,3020293,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2018,3033582,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2019,9623614,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2020,7951582,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2021,8882882,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2022,10428142,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2023,12642797,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2006,5034894,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2007,8972547,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2008,4217671,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2009,14448883,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2010,9841147,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2011,12913992,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2012,14054100,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2013,15813763,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2014,22467380,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2015,13980281,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2016,13045385,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2017,13806528,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2018,14355450,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2019,15111712,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2020,15597333,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2021,8191979,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2022,11714192,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2023,19276238,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2006,2419498,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2007,1961940,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2008,3251384,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2009,4036678,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2010,6615903,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2011,5158948,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2012,4619383,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2013,2504989,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2014,2328534,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2015,3416559,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2016,3345639,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2017,2222613,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2018,3862075,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2019,3159394,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2020,3633712,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2021,1594023,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2022,2185321,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2023,2401387,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2008,13412,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2009,15385,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2010,47240,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2011,18913,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2012,194382,,
ODAFLOW.VOLUMESCHOLARSHIP,KNA,2013,277095,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2006,7082481,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2007,7168796,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2008,4342381,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2009,10941358,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2010,12612183,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2011,11503772,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2012,11150905,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2013,14136513,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2014,15334954,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2015,12048353,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2016,11205733,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2017,7242494,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2018,11089441,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2019,11423704,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2020,11725584,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2021,8147550,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2022,10651156,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2023,12057022,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2006,884635,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2007,721178,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2008,3765804,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2009,3662236,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2010,2087330,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2011,1568335,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2012,2238801,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2013,5028441,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2014,2638717,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2015,3025449,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2016,3971063,,
